product,narrative,summary
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input is a complex legal text discussing consumer rights in situations of identity theft. It explains that a consumer reporting agency must block reporting of information that is identified by the consumer as resulting from alleged identity theft. However, there are exceptions if the agency reasonably determines that the block was requested erroneously or based on a material misrepresentation of facts. If a block is rescinded, the consumer must be promptly notified. The input delves into the intricacies of information blocking process, obligations of resellers, regulations for check service companies, and gives stipulations for law enforcement agency access to blocked information."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The section discusses the consumer reporting agency's responsibility to block the reporting of any information identified as a result of an alleged identity theft. After a consumer provides the necessary proof of their identity, the reporting agency should then inform the furnisher of the information about the identity theft and the resulting block. However, there are conditions under which the block can be declined or rescinded. If the agency determines that the block was requested by mistake or the consumer misrepresented material facts, the block can be removed and the consumer notified. The section also makes provisions for resellers of consumer information to notify the consumer about the means to report identity theft. Additionally, it discusses the obligations of check service companies to report identity theft information and asserts that local law enforcement agencies can still access blocked information if necessary."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input is a detailed legal text which outlines stipulations for consumer reporting agencies in the event of alleged identity theft. It states that the consumer reporting agency must block reporting of information identified by the consumer as the result of identity theft. The agency must also promptly notify the entity providing the identified information about the identity theft report and the requested block. In case of any errors or misrepresentation of facts by the consumer, the agency can refuse or rescind the block. In such cases, the consumer must be promptly notified of the decision to decline or rescind the block. Further, the text also mandates the agency to provide access to the blocked information to local law enforcement agencies. Exceptions to these rules apply to resellers and check service companies."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The document discusses the procedures and requirements for consumer reporting agencies to block reported information that the consumer identifies as resulting from alleged identity theft. Upon receipt of such information, the reporting agency is compelled to block the reporting of the identified information. However, under certain circumstances, the agency has the right to decline or rescind the block, especially if it reasonably determines that the information was blocked in error or due to a material misrepresentation of facts by the consumer. Consumer reporting agencies are required to promptly notify both the consumer and the furnisher of the information about the blocking, and its eventual decision to decline or rescind the block if it happens. There are separate provisions for resellers and check service companies. Law enforcement agencies can access blocked information if they could legally obtain access to it otherwise.
"
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input pertains to legal guidance for consumer reporting agencies dealing with cases of alleged identity theft. If a consumer alleges identity theft, the agency must block the reported information within one business day of receiving proof of the consumer's identity and a copy of the identity theft report. The agency must also notify the party furnishing the contested information that it may be a result of identity theft. The agency can decline to block or rescind the block if they believe there was an error, if the block was requested under a false pretense, or if the consumer presumably profited from the blocked transaction (e.g., by getting goods, services, or money). If the block is declined or rescinded, the consumer must be notified promptly.

There are exceptions for resellers, who do not have to block the consumer report but must inform the consumer about the identity theft. Provisions apply differently to check service companies, which must report potential identity thefts to a national agency. The law doesn’t prevent local enforcement agencies from accessing blocked information if they could originally do so."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input describes a legal process involving a consumer reporting agency, which is required to block the reporting of any information coming from a consumer who identifies that information as the result of alleged identity theft. The agency is expected to carry out this action no later than the business day following the receipt of a proof of identity, an identity theft report, and a statement from the consumer. The agency must also promptly notify the entity that furnished the questionable information, detailing the nature of the issue and the action taken. If the agency determines that the block was requested by mistake or due to misrepresentation, they may decline or rescind the block. If this occurs, the consumer should be promptly notified. Blocked information remains accessible to local law enforcement agencies. Resellers of consumer information and check service companies also have obligations under this regulation, with specifics dependent on their roles and actions taken. This law aims to protect consumers from the damaging effects of identity theft."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input describes obligations of a consumer reporting agency in case of an alleged identity theft. The agency should block the reporting of any information that the consumer claims has resulted from identity theft, provided they have received proof of the consumer's identity and their statement. The agency should also inform the furnisher of the information about this block. In some instances, the agency can decline or rescind the block, such as when the information was blocked in error or if it was requested by the consumer based on fact misrepresentation. The agency should notify the consumer if the block has been declined or rescinded. This regulation also applies to resellers and check service companies. In specific cases, blocked information can be accessed by local law enforcement agencies."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"This section mandates consumer reporting agencies to block the reporting of information upon receiving notice from a consumer regarding an alleged case of identity theft. The agency must verify the consumer's identity, review the theft report, and notify the providers of the blocked information. If the agency finds errors or facts misrepresented by the consumer, they can decline or rescind the block. Consumers must be notified if a block is declined or rescinded. Exceptions apply to resellers, who are only obliged to block consumer reports when requested. Check service companies must report to a particular consumer reporting agency upon receipt of such information. Provision ensures local law enforcement agencies can access blocked information when necessary."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The document discusses the steps that a consumer reporting agency should take when a consumer's identity is potentially stolen. According to the instructions, any information that is identified as being the result of alleged identity theft should be blocked by the consumer reporting agency no later than one business day after receiving all the necessary documents from the consumer. In case the agency decides not to block or intends to rescind a block, the consumer should be promptly notified. The text also specifies that a reseller has an obligation to block information if it's identified by the consumer as resulting from identity theft. Check service companies are also obligated to report identified subject information to the national consumer reporting agency. The document concludes by emphasizing that provisions shouldn't prevent law enforcement agencies from accessing blocked information."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"This section of the law mandates consumer reporting agencies to block any reporting information identified by a consumer as resulting from identity theft. The agency is required to take this action within one business day of receiving appropriate proof of the consumer's identity, a copy of the identity theft report, and other necessary identification information. The agency must also notify the information furnisher about the identity theft and the request for a block. However, the agency can decline or rescind the block if it was requested in error or based on a material misrepresentation of facts. The consumer is required to be promptly notified if the block is declined or rescinded. This law also provides exceptions for resellers and excludes check service companies from its provisions, except for certain conditions. Moreover, it clarifies that it does not prevent local law enforcement agencies from accessing blocked information."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input describes the obligations of a consumer reporting agency (CRA) in cases of alleged identity theft. After receiving proof of identity and an identity theft report from the consumer, the CRA must block reporting of the suspicious information. Furnishers of such information must also be promptly informed about the identity theft report and requested block. CRA has the option to decline or rescind the block, if errors or misrepresentations are found, and the affected consumer must be promptly informed. Resellers of consumer reports must identify and inform the consumer about potential identity theft incidents. A check service company, upon receiving a relevant identity theft report, must relay this information to a national consumer reporting agency. CRA cannot block local law enforcement agencies from accessing blocked information if necessary."
credit_reporting,except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information result identity theft identity theft report filed block requested section effective date block c decline rescind general consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"This text outlines that a consumer reporting agency shall block the reporting of information on a consumer's file identified as stemming from alleged identity theft. This block should occur no later than one business day after receipt of proof of identity, an identity theft report, and a statement from the consumer. The agency must promptly notify the consumer and all relevant parties about the block. The agency reserves the right to decline or rescind the block if it appears to have been requested in error, if the consumer misrepresented facts, or if the consumer benefitted from the blocked transaction. The consumer must be promptly notified if the block is declined or rescinded. The text also discusses exceptions and outlines rules for resellers of consumer information, as well as check service companies, in relation to identity theft. The law enforcement agency isn't prevented from accessing blocked information by this provision."
